" Single Year Age Groups for Custom Region - Syria"
Country,Year,Age,"Both Sexes Population","Male Population","Female Population","Percent Both Sexes","Percent Male","Percent Female","Sex Ratio"
Syria,2010,67-67,58618,28020,30598,0.3,0.3,0.3,91.6
Syria,2010,68-68,55619,26510,29109,0.3,0.2,0.3,91.1
Syria,2010,69-69,53006,25230,27776,0.2,0.2,0.3,90.8
Syria,2010,70-70,50513,23869,26644,0.2,0.2,0.2,89.6
Syria,2010,71-71,48035,22550,25485,0.2,0.2,0.2,88.5
Syria,2010,72-72,45450,21219,24231,0.2,0.2,0.2,87.6
Syria,2010,73-73,42026,19447,22579,0.2,0.2,0.2,86.1
Syria,2010,74-74,38614,17692,20922,0.2,0.2,0.2,84.6
Syria,2010,75-75,35678,16239,19439,0.2,0.1,0.2,83.5
Syria,2010,76-76,33043,14982,18061,0.2,0.1,0.2,83.0
Syria,2010,77-77,30767,13919,16848,0.1,0.1,0.2,82.6
Syria,2010,78-78,28083,12659,15424,0.1,0.1,0.1,82.1
Syria,2010,79-79,25494,11438,14056,0.1,0.1,0.1,81.4
Syria,2010,80-80,23121,10343,12778,0.1,0.1,0.1,80.9
Syria,2010,81-81,20772,9248,11524,0.1,0.1,0.1,80.2
Syria,2010,82-82,18653,8221,10432,0.1,0.1,0.1,78.8
Syria,2010,83-83,15614,6818,8796,0.1,0.1,0.1,77.5
Syria,2010,84-84,12904,5577,7327,0.1,0.1,0.1,76.1
Syria,2010,85-89,36623,15182,21441,0.2,0.1,0.2,70.8
Syria,2010,90-94,8979,3334,5645,0.0,0.0,0.1,59.1
Syria,2010,95-99,1516,481,1035,0.0,0.0,0.0,46.5
Syria,2010,100+,135,32,103,0.0,0.0,0.0,31.1
Syria,2011,Total,22023924,11178276,10845648,100.0,100.0,100.0,103.1
Syria,2011,0+,521133,267591,253542,2.4,2.4,2.3,105.5
Syria,2011,1-1,521691,267770,253921,2.4,2.4,2.3,105.5
Syria,2011,2-2,524883,269357,255526,2.4,2.4,2.4,105.4
Syria,2011,3-3,517715,265665,252050,2.4,2.4,2.3,105.4
Syria,2011,4-4,524218,268873,255345,2.4,2.4,2.4,105.3
Syria,2011,5-5,524361,268824,255537,2.4,2.4,2.4,105.2
Syria,2011,6-6,519441,266246,253195,2.4,2.4,2.3,105.2
Syria,2011,7-7,518638,265776,252862,2.4,2.4,2.3,105.1
Syria,2011,8-8,514619,263622,250997,2.3,2.4,2.3,105.0
Syria,2011,9-9,517374,265073,252301,2.3,2.4,2.3,105.1
Syria,2011,10-10,519314,266077,253237,2.4,2.4,2.3,105.1
Syria,2011,11-11,516516,264593,251923,2.3,2.4,2.3,105.0
Syria,2011,12-12,512112,262283,249829,2.3,2.3,2.3,105.0
Syria,2011,13-13,507614,259890,247724,2.3,2.3,2.3,104.9
Syria,2011,14-14,501031,256533,244498,2.3,2.3,2.3,104.9
Syria,2011,15-15,492973,252368,240605,2.2,2.3,2.2,104.9
Syria,2011,16-16,482996,247135,235861,2.2,2.2,2.2,104.8
Syria,2011,17-17,470996,240832,230164,2.1,2.2,2.1,104.6
Syria,2011,18-18,467834,239060,228774,2.1,2.1,2.1,104.5
Syria,2011,19-19,470069,240046,230023,2.1,2.1,2.1,104.4
Syria,2011,20-20,470035,239845,230190,2.1,2.1,2.1,104.2
Syria,2011,21-21,468543,239008,229535,2.1,2.1,2.1,104.1
Syria,2011,22-22,464180,236775,227405,2.1,2.1,2.1,104.1
Syria,2011,23-23,460812,235203,225609,2.1,2.1,2.1,104.3
Syria,2011,24-24,446147,227701,218446,2.0,2.0,2.0,104.2
Syria,2011,25-25,429598,219113,210485,2.0,2.0,1.9,104.1
Syria,2011,26-26,417160,212717,204443,1.9,1.9,1.9,104.0
Syria,2011,27-27,404789,206399,198390,1.8,1.8,1.8,104.0
Syria,2011,28-28,393717,200775,192942,1.8,1.8,1.8,104.1
Syria,2011,29-29,379454,193587,185867,1.7,1.7,1.7,104.2
Syria,2011,30-30,363180,184600,178580,1.6,1.7,1.6,103.4
Syria,2011,31-31,347244,176619,170625,1.6,1.6,1.6,103.5
Syria,2011,32-32,330415,167999,162416,1.5,1.5,1.5,103.4
Syria,2011,33-33,314383,159549,154834,1.4,1.4,1.4,103.0
Syria,2011,34-34,296155,149921,146234,1.3,1.3,1.3,102.5
Syria,2011,35-35,279824,141206,138618,1.3,1.3,1.3,101.9
Syria,2011,36-36,269827,136143,133684,1.2,1.2,1.2,101.8
Syria,2011,37-37,261088,131764,129324,1.2,1.2,1.2,101.9
Syria,2011,38-38,255225,129027,126198,1.2,1.2,1.2,102.2
Syria,2011,39-39,248357,125971,122386,1.1,1.1,1.1,102.9
Syria,2011,40-40,244072,124326,119746,1.1,1.1,1.1,103.8
Syria,2011,41-41,240233,122516,117717,1.1,1.1,1.1,104.1
Syria,2011,42-42,235242,120048,115194,1.1,1.1,1.1,104.2
Syria,2011,43-43,229029,116768,112261,1.0,1.0,1.0,104.0
Syria,2011,44-44,216529,110005,106524,1.0,1.0,1.0,103.3
Syria,2011,45-45,205158,103895,101263,0.9,0.9,0.9,102.6
Syria,2011,46-46,196277,99343,96934,0.9,0.9,0.9,102.5
Syria,2011,47-47,187355,94728,92627,0.9,0.8,0.9,102.3
Syria,2011,48-48,179600,90835,88765,0.8,0.8,0.8,102.3
Syria,2011,49-49,169533,85599,83934,0.8,0.8,0.8,102.0
Syria,2011,50-50,159543,80397,79146,0.7,0.7,0.7,101.6
Syria,2011,51-51,150200,75671,74529,0.7,0.7,0.7,101.5
Syria,2011,52-52,141492,71105,70387,0.6,0.6,0.6,101.0
Syria,2011,53-53,134251,67334,66917,0.6,0.6,0.6,100.6
Syria,2011,54-54,127609,63846,63763,0.6,0.6,0.6,100.1
Syria,2011,55-55,121710,60730,60980,0.6,0.5,0.6,99.6
Syria,2011,56-56,115616,57521,58095,0.5,0.5,0.5,99.0
Syria,2011,57-57,109620,54373,55247,0.5,0.5,0.5,98.4
Syria,2011,58-58,103781,51299,52482,0.5,0.5,0.5,97.7
Syria,2011,59-59,95873,47243,48630,0.4,0.4,0.4,97.1
Syria,2011,60-60,88365,43393,44972,0.4,0.4,0.4,96.5
Syria,2011,61-61,82087,40080,42007,0.4,0.4,0.4,95.4
Syria,2011,62-62,76879,37385,39494,0.3,0.3,0.4,94.7
Syria,2011,63-63,72495,35085,37410,0.3,0.3,0.3,93.8
Syria,2011,64-64,68813,33197,35616,0.3,0.3,0.3,93.2
Syria,2011,65-65,65542,31529,34013,0.3,0.3,0.3,92.7
Syria,2011,66-66,61941,29614,32327,0.3,0.3,0.3,91.6
Syria,2011,67-67,59074,28148,30926,0.3,0.3,0.3,91.0
Syria,2011,68-68,56832,27021,29811,0.3,0.2,0.3,90.6
Syria,2011,69-69,53769,25479,28290,0.2,0.2,0.3,90.1
Syria,2011,70-70,51169,24210,26959,0.2,0.2,0.2,89.8
Syria,2011,71-71,48614,22820,25794,0.2,0.2,0.2,88.5
Syria,2011,72-72,46059,21468,24591,0.2,0.2,0.2,87.3
Syria,2011,73-73,43406,20106,23300,0.2,0.2,0.2,86.3
Syria,2011,74-74,39955,18333,21622,0.2,0.2,0.2,84.8
Syria,2011,75-75,36589,16613,19976,0.2,0.1,0.2,83.2
Syria,2011,76-76,33638,15160,18478,0.2,0.1,0.2,82.0
Syria,2011,77-77,30971,13894,17077,0.1,0.1,0.2,81.4
Syria,2011,78-78,28644,12806,15838,0.1,0.1,0.1,80.9
Syria,2011,79-79,25949,11544,14405,0.1,0.1,0.1,80.1
Syria,2011,80-80,23486,10381,13105,0.1,0.1,0.1,79.2
Syria,2011,81-81,21139,9303,11836,0.1,0.1,0.1,78.6
Syria,2011,82-82,18815,8228,10587,0.1,0.1,0.1,77.7
Syria,2011,83-83,16729,7231,9498,0.1,0.1,0.1,76.1
Syria,2011,84-84,13846,5917,7929,0.1,0.1,0.1,74.6
Syria,2011,85-89,39155,16083,23072,0.2,0.1,0.2,69.7
Syria,2011,90-94,9801,3589,6212,0.0,0.0,0.1,57.8
Syria,2011,95-99,1628,506,1122,0.0,0.0,0.0,45.1
Syria,2011,100+,150,35,115,0.0,0.0,0.0,30.4
Syria,2012,Total,21772036,11032353,10739683,100.0,100.0,100.0,102.7
Syria,2012,0+,503027,258307,244720,2.3,2.3,2.3,105.6
Syria,2012,1-1,505332,259421,245911,2.3,2.4,2.3,105.5
Syria,2012,2-2,506469,259946,246523,2.3,2.4,2.3,105.4
Syria,2012,3-3,509895,261668,248227,2.3,2.4,2.3,105.4
Syria,2012,4-4,502800,258009,244791,2.3,2.3,2.3,105.4
Syria,2012,5-5,508486,260799,247687,2.3,2.4,2.3,105.3
Syria,2012,6-6,507872,260338,247534,2.3,2.4,2.3,105.2
Syria,2012,7-7,502961,257767,245194,2.3,2.3,2.3,105.1
Syria,2012,8-8,502170,257297,244873,2.3,2.3,2.3,105.1
Syria,2012,9-9,498165,255162,243003,2.3,2.3,2.3,105.0
Syria,2012,10-10,500944,256538,244406,2.3,2.3,2.3,105.0
Syria,2012,11-11,502980,257575,245405,2.3,2.3,2.3,105.0
Syria,2012,12-12,500168,256082,244086,2.3,2.3,2.3,104.9
Syria,2012,13-13,495852,253776,242076,2.3,2.3,2.3,104.8
Syria,2012,14-14,491258,251362,239896,2.3,2.3,2.2,104.8
Syria,2012,15-15,484523,247917,236606,2.2,2.2,2.2,104.8
Syria,2012,16-16,475743,243346,232397,2.2,2.2,2.2,104.7
Syria,2012,17-17,465518,237883,227635,2.1,2.2,2.1,104.5
Syria,2012,18-18,453485,231546,221939,2.1,2.1,2.1,104.3
Syria,2012,19-19,450301,229757,220544,2.1,2.1,2.1,104.2
Syria,2012,20-20,452337,230128,222209,2.1,2.1,2.1,103.6
Syria,2012,21-21,452616,230073,222543,2.1,2.1,2.1,103.4
Syria,2012,22-22,451107,229237,221870,2.1,2.1,2.1,103.3
Syria,2012,23-23,446753,227006,219747,2.1,2.1,2.0,103.3
Syria,2012,24-24,443393,225454,217939,2.0,2.0,2.0,103.4
Syria,2012,25-25,430694,218852,211842,2.0,2.0,2.0,103.3
Syria,2012,26-26,415122,210720,204402,1.9,1.9,1.9,103.1
Syria,2012,27-27,402756,204402,198354,1.8,1.9,1.8,103.0
Syria,2012,28-28,390447,198135,192312,1.8,1.8,1.8,103.0
Syria,2012,29-29,378743,191881,186862,1.7,1.7,1.7,102.7
Syria,2012,30-30,368276,187420,180856,1.7,1.7,1.7,103.6
Syria,2012,31-31,353028,179009,174019,1.6,1.6,1.6,102.9
Syria,2012,32-32,337083,171022,166061,1.5,1.6,1.5,103.0
Syria,2012,33-33,320288,162447,157841,1.5,1.5,1.5,102.9
Syria,2012,34-34,304311,154036,150275,1.4,1.4,1.4,102.5
Syria,2012,35-35,287419,145140,142279,1.3,1.3,1.3,102.0
Syria,2012,36-36,271449,136635,134814,1.2,1.2,1.3,101.4
Syria,2012,37-37,261442,131575,129867,1.2,1.2,1.2,101.3
Syria,2012,38-38,252587,127078,125509,1.2,1.2,1.2,101.3
Syria,2012,39-39,246821,124447,122374,1.1,1.1,1.1,101.7
Syria,2012,40-40,241039,121975,119064,1.1,1.1,1.1,102.4
Syria,2012,41-41,237218,120580,116638,1.1,1.1,1.1,103.4
Syria,2012,42-42,233271,118666,114605,1.1,1.1,1.1,103.5
Syria,2012,43-43,228322,116260,112062,1.0,1.1,1.0,103.7
Syria,2012,44-44,222009,112898,109111,1.0,1.0,1.0,103.5
Syria,2012,45-45,210708,106834,103874,1.0,1.0,1.0,102.8
Syria,2012,46-46,199699,100965,98734,0.9,0.9,0.9,102.3
Syria,2012,47-47,190743,96358,94385,0.9,0.9,0.9,102.1
Syria,2012,48-48,181776,91700,90076,0.8,0.8,0.8,101.8
Syria,2012,49-49,173954,87754,86200,0.8,0.8,0.8,101.8
Syria,2012,50-50,164853,83133,81720,0.8,0.8,0.8,101.7
Syria,2012,51-51,154938,77987,76951,0.7,0.7,0.7,101.3
Syria,2012,52-52,145572,73252,72320,0.7,0.7,0.7,101.3
Syria,2012,53-53,136848,68669,68179,0.6,0.6,0.6,100.7
Syria,2012,54-54,129560,64865,64695,0.6,0.6,0.6,100.3
Syria,2012,55-55,123721,61815,61906,0.6,0.6,0.6,99.9
Syria,2012,56-56,118014,58789,59225,0.5,0.5,0.6,99.3
Syria,2012,57-57,111875,55547,56328,0.5,0.5,0.5,98.6
Syria,2012,58-58,105850,52383,53467,0.5,0.5,0.5,98.0
Syria,2012,59-59,99972,49287,50685,0.5,0.4,0.5,97.2
Syria,2012,60-60,92542,45474,47068,0.4,0.4,0.4,96.6
Syria,2012,61-61,85023,41610,43413,0.4,0.4,0.4,95.8
Syria,2012,62-62,78726,38299,40427,0.4,0.3,0.4,94.7
Syria,2012,63-63,73490,35584,37906,0.3,0.3,0.4,93.9
Syria,2012,64-64,69078,33274,35804,0.3,0.3,0.3,92.9
Syria,2012,65-65,65756,31572,34184,0.3,0.3,0.3,92.4
Syria,2012,66-66,62572,29958,32614,0.3,0.3,0.3,91.9
Syria,2012,67-67,58927,28017,30910,0.3,0.3,0.3,90.6
Syria,2012,68-68,55999,26530,29469,0.3,0.2,0.3,90.0
Syria,2012,69-69,53668,25354,28314,0.2,0.2,0.3,89.5
Syria,2012,70-70,50866,23956,26910,0.2,0.2,0.3,89.0
Syria,2012,71-71,48275,22696,25579,0.2,0.2,0.2,88.7
Syria,2012,72-72,45639,21265,24374,0.2,0.2,0.2,87.2
Syria,2012,73-73,43020,19893,23127,0.2,0.2,0.2,86.0
Syria,2012,74-74,40306,18506,21800,0.2,0.2,0.2,84.9
Syria,2012,75-75,37133,16881,20252,0.2,0.2,0.2,83.4
Syria,2012,76-76,33811,15199,18612,0.2,0.1,0.2,81.7
Syria,2012,77-77,30858,13754,17104,0.1,0.1,0.2,80.4
Syria,2012,78-78,28149,12472,15677,0.1,0.1,0.1,79.6
Syria,2012,79-79,25794,11368,14426,0.1,0.1,0.1,78.8
Syria,2012,80-80,23448,10271,13177,0.1,0.1,0.1,77.9
Syria,2012,81-81,21104,9167,11937,0.1,0.1,0.1,76.8
Syria,2012,82-82,18796,8116,10680,0.1,0.1,0.1,76.0
Syria,2012,83-83,16504,7066,9438,0.1,0.1,0.1,74.9
Syria,2012,84-84,14491,6118,8373,0.1,0.1,0.1,73.1
Syria,2012,85-89,40968,16636,24332,0.2,0.2,0.2,68.4
Syria,2012,90-94,10623,3836,6787,0.0,0.0,0.1,56.5
Syria,2012,95-99,1737,532,1205,0.0,0.0,0.0,44.1
Syria,2012,100+,170,39,131,0.0,0.0,0.0,29.8
Syria,2013,Total,20136511,10172904,9963607,100.0,100.0,100.0,102.1
Syria,2013,0+,449021,230600,218421,2.2,2.3,2.2,105.6
Syria,2013,1-1,455429,233833,221596,2.3,2.3,2.2,105.5
Syria,2013,2-2,458215,235244,222971,2.3,2.3,2.2,105.5
Syria,2013,3-3,459574,235893,223681,2.3,2.3,2.2,105.5
Syria,2013,4-4,463103,237671,225432,2.3,2.3,2.3,105.4
Syria,2013,5-5,454805,233389,221416,2.3,2.3,2.2,105.4
Syria,2013,6-6,459662,235751,223911,2.3,2.3,2.2,105.3
Syria,2013,7-7,459055,235279,223776,2.3,2.3,2.2,105.1
Syria,2013,8-8,454146,232716,221430,2.3,2.3,2.2,105.1
Syria,2013,9-9,453368,232247,221121,2.3,2.3,2.2,105.0
Syria,2013,10-10,449894,230314,219580,2.2,2.3,2.2,104.9
Syria,2013,11-11,452690,231609,221081,2.2,2.3,2.2,104.8
Syria,2013,12-12,454730,232651,222079,2.3,2.3,2.2,104.8
Syria,2013,13-13,451972,231145,220827,2.2,2.3,2.2,104.7
Syria,2013,14-14,447663,228839,218824,2.2,2.2,2.2,104.6
Syria,2013,15-15,444293,227086,217207,2.2,2.2,2.2,104.5
Syria,2013,16-16,437420,223552,213868,2.2,2.2,2.1,104.5
Syria,2013,17-17,428424,218772,209652,2.1,2.2,2.1,104.4
Syria,2013,18-18,417968,213094,204874,2.1,2.1,2.1,104.0
Syria,2013,19-19,405956,206770,199186,2.0,2.0,2.0,103.8
Syria,2013,20-20,403942,205104,198838,2.0,2.0,2.0,103.2
Syria,2013,21-21,405746,204865,200881,2.0,2.0,2.0,102.0
Syria,2013,22-22,405965,204787,201178,2.0,2.0,2.0,101.8
Syria,2013,23-23,404458,203965,200493,2.0,2.0,2.0,101.7
Syria,2013,24-24,400134,201754,198380,2.0,2.0,2.0,101.7
Syria,2013,25-25,401640,202588,199052,2.0,2.0,2.0,101.8
Syria,2013,26-26,390944,196920,194024,1.9,1.9,1.9,101.5
Syria,2013,27-27,375516,188925,186591,1.9,1.9,1.9,101.3
Syria,2013,28-28,363254,182716,180538,1.8,1.8,1.8,101.2
Syria,2013,29-29,350400,175895,174505,1.7,1.7,1.8,100.8
Syria,2013,30-30,345247,173510,171737,1.7,1.7,1.7,101.0
Syria,2013,31-31,338476,171665,166811,1.7,1.7,1.7,102.9
Syria,2013,32-32,323058,163092,159966,1.6,1.6,1.6,102.0
Syria,2013,33-33,307161,155155,152006,1.5,1.5,1.5,102.1
Syria,2013,34-34,290441,146654,143787,1.4,1.4,1.4,102.0
Syria,2013,35-35,278330,140267,138063,1.4,1.4,1.4,101.6
Syria,2013,36-36,262790,132122,130668,1.3,1.3,1.3,101.1
Syria,2013,37-37,246882,123680,123202,1.2,1.2,1.2,100.4
Syria,2013,38-38,236752,118510,118242,1.2,1.2,1.2,100.2
Syria,2013,39-39,227921,114034,113887,1.1,1.1,1.1,100.1
Syria,2013,40-40,224959,112889,112070,1.1,1.1,1.1,100.7
Syria,2013,41-41,220251,110987,109264,1.1,1.1,1.1,101.6
Syria,2013,42-42,216323,109498,106825,1.1,1.1,1.1,102.5
Syria,2013,43-43,212356,107567,104789,1.1,1.1,1.1,102.7
Syria,2013,44-44,207382,105160,102222,1.0,1.0,1.0,102.9
Syria,2013,45-45,204285,103530,100755,1.0,1.0,1.0,102.8
Syria,2013,46-46,194246,98229,96017,1.0,1.0,1.0,102.3
Syria,2013,47-47,183248,92377,90871,0.9,0.9,0.9,101.7
Syria,2013,48-48,174184,87683,86501,0.9,0.9,0.9,101.4
Syria,2013,49-49,165159,82968,82191,0.8,0.8,0.8,100.9
Syria,2013,50-50,160045,80523,79522,0.8,0.8,0.8,101.3
Syria,2013,51-51,151902,76510,75392,0.8,0.8,0.8,101.5
Syria,2013,52-52,141960,71344,70616,0.7,0.7,0.7,101.0
Syria,2013,53-53,132580,66608,65972,0.7,0.7,0.7,101.0
Syria,2013,54-54,123827,61997,61830,0.6,0.6,0.6,100.3
Syria,2013,55-55,118775,59366,59409,0.6,0.6,0.6,99.9
Syria,2013,56-56,113731,56750,56981,0.6,0.6,0.6,99.6
Syria,2013,57-57,107984,53697,54287,0.5,0.5,0.5,98.9
Syria,2013,58-58,101803,50424,51379,0.5,0.5,0.5,98.1
Syria,2013,59-59,95748,47245,48503,0.5,0.5,0.5,97.4
Syria,2013,60-60,91502,44987,46515,0.5,0.4,0.5,96.7
Syria,2013,61-61,84547,41418,43129,0.4,0.4,0.4,96.0
Syria,2013,62-62,77014,37545,39469,0.4,0.4,0.4,95.1
Syria,2013,63-63,70708,34245,36463,0.4,0.3,0.4,93.9
Syria,2013,64-64,65447,31510,33937,0.3,0.3,0.3,92.8
Syria,2013,65-65,62164,29792,32372,0.3,0.3,0.3,92.0
Syria,2013,66-66,59199,28275,30924,0.3,0.3,0.3,91.4
Syria,2013,67-67,55976,26649,29327,0.3,0.3,0.3,90.9
Syria,2013,68-68,52288,24683,27605,0.3,0.2,0.3,89.4
Syria,2013,69-69,49299,23176,26123,0.2,0.2,0.3,88.7
Syria,2013,70-70,47794,22431,25363,0.2,0.2,0.3,88.4
Syria,2013,71-71,45252,21177,24075,0.2,0.2,0.2,88.0
Syria,2013,72-72,42590,19882,22708,0.2,0.2,0.2,87.6
Syria,2013,73-73,39886,18421,21465,0.2,0.2,0.2,85.8
Syria,2013,74-74,37219,17038,20181,0.2,0.2,0.2,84.4
Syria,2013,75-75,35361,16084,19277,0.2,0.2,0.2,83.4
Syria,2013,76-76,32466,14605,17861,0.2,0.1,0.2,81.8
Syria,2013,77-77,29137,12937,16200,0.1,0.1,0.2,79.9
Syria,2013,78-78,26203,11510,14693,0.1,0.1,0.1,78.3
Syria,2013,79-79,23470,10221,13249,0.1,0.1,0.1,77.1
Syria,2013,80-80,22014,9528,12486,0.1,0.1,0.1,76.3
Syria,2013,81-81,20014,8598,11416,0.1,0.1,0.1,75.3
Syria,2013,82-82,17684,7511,10173,0.1,0.1,0.1,73.8
Syria,2013,83-83,15443,6502,8941,0.1,0.1,0.1,72.7
Syria,2013,84-84,13217,5496,7721,0.1,0.1,0.1,71.2
Syria,2013,85-89,40497,16197,24300,0.2,0.2,0.2,66.7
Syria,2013,90-94,10988,3907,7081,0.1,0.0,0.1,55.2
Syria,2013,95-99,1755,521,1234,0.0,0.0,0.0,42.2
Syria,2013,100+,184,43,141,0.0,0.0,0.0,30.5
Syria,2014,Total,17951639,9038058,8913581,100.0,100.0,100.0,101.4
Syria,2014,0+,407514,209261,198253,2.3,2.3,2.2,105.6
Syria,2014,1-1,388987,199745,189242,2.2,2.2,2.1,105.6
Syria,2014,2-2,395804,203230,192574,2.2,2.2,2.2,105.5
Syria,2014,3-3,398806,204759,194047,2.2,2.3,2.2,105.5
Syria,2014,4-4,400238,205450,194788,2.2,2.3,2.2,105.5
Syria,2014,5-5,403857,207290,196567,2.2,2.3,2.2,105.5
Syria,2014,6-6,394343,202381,191962,2.2,2.2,2.2,105.4
Syria,2014,7-7,399205,204740,194465,2.2,2.3,2.2,105.3
Syria,2014,8-8,398600,204267,194333,2.2,2.3,2.2,105.1
Syria,2014,9-9,393704,201714,191990,2.2,2.2,2.2,105.1
Syria,2014,10-10,393183,201326,191857,2.2,2.2,2.2,104.9
Syria,2014,11-11,390236,199583,190653,2.2,2.2,2.1,104.7
Syria,2014,12-12,393028,200876,192152,2.2,2.2,2.2,104.5
Syria,2014,13-13,395117,201907,193210,2.2,2.2,2.2,104.5
Syria,2014,14-14,392360,200393,191967,2.2,2.2,2.2,104.4
Syria,2014,15-15,388528,198364,190164,2.2,2.2,2.1,104.3
Syria,2014,16-16,386469,197278,189191,2.2,2.2,2.1,104.3
Syria,2014,17-17,379419,193572,185847,2.1,2.1,2.1,104.2
Syria,2014,18-18,370218,188594,181624,2.1,2.1,2.0,103.8
Syria,2014,19-19,359764,182920,176844,2.0,2.0,2.0,103.4
Syria,2014,20-20,347710,176187,171523,1.9,1.9,1.9,102.7
Syria,2014,21-21,346845,174653,172192,1.9,1.9,1.9,101.4
Syria,2014,22-22,348595,174405,174190,1.9,1.9,2.0,100.1
